seqname	sample	bp	cov	del	ins	indel	delRatio	insRatio	indelRatio
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	353	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	354	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	355	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	356	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	357	681	7	0	7	0.0102790014684288	0	0.0102790014684288
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	358	681	17	5	22	0.0249632892804699	0.00734214390602056	0.0323054331864905
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	359	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	360	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	361	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	362	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	363	681	8	1	9	0.0117474302496329	0.00146842878120411	0.013215859030837
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	364	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	365	681	6	1	7	0.00881057268722467	0.00146842878120411	0.0102790014684288
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	366	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	367	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	368	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	369	681	6	0	6	0.00881057268722467	0	0.00881057268722467
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	370	681	23	5	28	0.0337738619676946	0.00734214390602056	0.0411160058737151
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	371	681	6	1	7	0.00881057268722467	0.00146842878120411	0.0102790014684288
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	372	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	373	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	374	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	375	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	376	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	377	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	378	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	379	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	380	682	7	3	10	0.0102639296187683	0.00439882697947214	0.0146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	381	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	382	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	383	682	7	2	9	0.0102639296187683	0.00293255131964809	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	384	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	385	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	386	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	387	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	388	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	389	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	390	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	391	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	392	682	7	1	8	0.0102639296187683	0.00146627565982405	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	393	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	394	682	36	1	37	0.0527859237536657	0.00146627565982405	0.0542521994134897
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	395	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	396	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	397	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	398	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	399	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	400	682	7	2	9	0.0102639296187683	0.00293255131964809	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	401	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	402	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	403	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	404	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	405	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	406	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	407	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	408	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	409	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	410	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	411	682	7	6	13	0.0102639296187683	0.00879765395894428	0.0190615835777126
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	412	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	413	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	414	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	415	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	416	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	417	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	418	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	419	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	420	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	421	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	422	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	423	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	424	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	425	682	8	4	12	0.0117302052785924	0.00586510263929619	0.0175953079178886
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	426	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	427	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	428	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	429	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	430	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	431	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	432	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	433	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	434	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	435	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	436	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	437	682	6	3	9	0.00879765395894428	0.00439882697947214	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	438	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	439	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	440	682	7	3	10	0.0102639296187683	0.00439882697947214	0.0146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	441	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	442	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	443	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	444	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	445	682	6	3	9	0.00879765395894428	0.00439882697947214	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	446	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	447	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	448	682	6	3	9	0.00879765395894428	0.00439882697947214	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	449	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	450	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	451	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	452	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	453	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	454	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	455	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	456	682	10	5	15	0.0146627565982405	0.00733137829912024	0.0219941348973607
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	457	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	458	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	459	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	460	682	7	0	7	0.0102639296187683	0	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	461	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	462	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	463	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	464	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	465	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	466	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	467	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	468	682	8	0	8	0.0117302052785924	0	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	469	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	470	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	471	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	472	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	473	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	474	682	6	1	7	0.00879765395894428	0.00146627565982405	0.0102639296187683
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	475	682	7	1	8	0.0102639296187683	0.00146627565982405	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	476	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	477	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	478	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	479	682	8	2	10	0.0117302052785924	0.00293255131964809	0.0146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	480	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	481	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	482	682	6	2	8	0.00879765395894428	0.00293255131964809	0.0117302052785924
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	483	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	484	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	485	682	6	3	9	0.00879765395894428	0.00439882697947214	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	486	682	6	0	6	0.00879765395894428	0	0.00879765395894428
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	487	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	488	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	489	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	490	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	491	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	492	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	493	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	494	682	2	1	3	0.00293255131964809	0.00146627565982405	0.00439882697947214
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	495	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	496	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	497	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	498	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	499	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	500	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	501	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	502	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	503	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	504	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	505	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	506	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	507	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	508	682	0	4	4	0	0.00586510263929619	0.00586510263929619
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	509	682	2	9	11	0.00293255131964809	0.0131964809384164	0.0161290322580645
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	510	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	511	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	512	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	513	682	1	10	11	0.00146627565982405	0.0146627565982405	0.0161290322580645
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	514	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	515	682	0	3	3	0	0.00439882697947214	0.00439882697947214
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	516	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	517	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	518	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	519	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	520	682	12	3	15	0.0175953079178886	0.00439882697947214	0.0219941348973607
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	521	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	522	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	523	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	524	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	525	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	526	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	527	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	528	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	529	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	530	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	531	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	532	682	10	3	13	0.0146627565982405	0.00439882697947214	0.0190615835777126
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	533	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	534	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	535	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	536	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	537	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	538	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	539	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	540	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	541	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	542	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	543	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	544	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	545	682	1	2	3	0.00146627565982405	0.00293255131964809	0.00439882697947214
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	546	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	547	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	548	682	1	0	1	0.00146627565982405	0	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	549	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	550	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	551	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	552	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	553	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	554	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	555	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	556	682	5	4	9	0.00733137829912024	0.00586510263929619	0.0131964809384164
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	557	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	558	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	559	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	560	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	561	682	5	0	5	0.00733137829912024	0	0.00733137829912024
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	562	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	563	682	0	2	2	0	0.00293255131964809	0.00293255131964809
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	564	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	565	682	3	0	3	0.00439882697947214	0	0.00439882697947214
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	566	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	567	682	1	0	1	0.00146627565982405	0	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	568	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	569	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	570	682	1	1	2	0.00146627565982405	0.00146627565982405	0.00293255131964809
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	571	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	572	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	573	682	4	1	5	0.00586510263929619	0.00146627565982405	0.00733137829912024
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	574	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	575	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	576	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	577	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	578	682	1	1	2	0.00146627565982405	0.00146627565982405	0.00293255131964809
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	579	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	580	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	581	682	0	1	1	0	0.00146627565982405	0.00146627565982405
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	582	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	583	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	584	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	585	682	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	586	682	36	3	39	0.0527859237536657	0.00439882697947214	0.0571847507331378
